bill_id,title,ministry,Member,introduction_date,Debate/Date Passed in LS,Debate/Date Passed in RS,status,Act No,Assent Date,Gazeette Notification,Referred to Committee Date,year,is_amendment,is_appropriation,is_finance
94,"The Industrial Finance Corporation (Amendment) Bill, 1960.",FINANCE,,1960-12-19,21 Dec 1960,23 Dec 1960,Assented,66  of 1960,29/12/1960 ,,,1960,1,0,1
90,"The Constitution (Ninth Amendment) Bill, 1960.",EXTERNAL AFFAIRS,,1960-12-16,20 Dec 1960,23 Dec 1960,Passed,,28/12/1960 ,,,1960,1,0,0
91,"The Acquired Territories (Merger) Bill, 1960.",EXTERNAL AFFAIRS,,1960-12-16,19 Dec 1960,23 Dec 1960,Assented,64  of 1960,28/12/1960 ,,,1960,0,0,0
88,"The Indian Tariff (Amendment) Bill, 1960.",COMMERCE AND INDUSTRY,,1960-12-13,16 Dec 1960,19 Dec 1960,Assented,55  of 1960,24/12/1960 ,,,1960,1,0,0
86,"The Appropriation (No. 5) Bill, 1960.",FINANCE,,1960-12-08,9 Dec 1960,15 Dec 1960,Assented,50  of 1960,23/12/1960 ,,,1960,0,1,0
84,"The Maternity Benefit Bill, 1960.",LABOUR  AND  EMPLOYMENT,,1960-12-06,20 Nov 1961,29 Nov 1961,Assented,53  of 1961,12/12/1961 ,,,1960,0,0,0
85,"The Appropriation (Railways) No. 5 Bill, 1960.",RAILWAYS,,1960-12-06,7 Dec 1960,12 Dec 1960,Assented,49  of 1960,23/12/1960 ,,,1960,0,1,0
81,"The Tripura Excise Law (Repeal) Bill, 1960.",FINANCE,,1960-11-25,12 Dec 1960,15 Dec 1960,Assented,53  of 1960,23/12/1960 ,,,1960,0,0,0
76,"The Industrial Employment (Standing Orders) Amendment Bill, 1960.",LABOUR  AND  EMPLOYMENT,,1960-11-22,14 Dec 1960,18 Mar 1961,Assented,16  of 1961,02/05/1961 ,,,1960,1,0,0
77,"The Railways Passenger Fares (Amendment) Bill, 1960.",FINANCE,,1960-11-22,12 Dec 1960,15 Dec 1960,Assented,54  of 1960,23/12/1960 ,,,1960,1,0,0
74,"The Preventive Detention (Continuance) Bill, 1960.",HOME AFFAIRS,,1960-11-18,5 Dec 1960,22 Dec 1960,Assented,61  of 1960,28/12/1960 ,,,1960,0,0,0
75,"The Forward Contracts (Regulation) Amendment Bill, 1960.",COMMERCE AND INDUSTRY,,1960-11-18,9 Dec 1960,19 Dec 1960,Assented,62  of 1960,28/12/1960 ,,,1960,1,0,0
73,"The Mahendra Pratap Singh Estates (Repeal) Bill, 1960.",HOME AFFAIRS,,1960-11-14,21 Nov 1960,6 Dec 1960,Assented,48  of 1960,18/12/1960 ,,,1960,0,0,0
70,"The Motor Vehicles (Second Amendment) Bill, 1960.","SHIPPING, ROAD TRANSPORT AND HIGHWAYS",,1960-09-09,14 Nov 1960,15 Dec 1960,Assented,51  of 1960,23/12/1960 ,,,1960,1,0,0
72,"The Employees Provident Funds (Amendment) Bill, 1960.",LABOUR  AND  EMPLOYMENT,,1960-09-09,14 Nov 1960,1 Dec 1960,Assented,46  of 1960,11/12/1960 ,,,1960,1,0,0
69,"The Indian Post Office (Amendment) Bill, 1960.",COMMUNICATIONS AND INFORMATION TECHNOLOGY,,1960-09-06,8 Dec 1960,15 Dec 1960,Assented,52  of 1960,23/12/1960 ,,,1960,1,0,0
71,"The Preference Shares (Regulation of Dividends) Bill, 1960.",FINANCE,,1960-09-06,14 Dec 1960,19 Dec 1960,Assented,63  of 1960,28/12/1960 ,,,1960,0,0,0
68,"The Banking Companies (Second Amendment) Bill, 1960.",FINANCE,,1960-09-03,6 Sep 1960,9 Sep 1960,Assented,37  of 1960,19/09/1960 ,,,1960,1,0,0
63,"The Bilaspur Commercial Corporation (Repeal) Bill, 1960.",HOME AFFAIRS,,1960-08-30,14 Nov 1960,6 Dec 1960,Assented,47  of 1960,18/12/1960 ,,,1960,0,0,0
64,"The Appropriation (No. 4) Bill, 1960.",FINANCE,,1960-08-30,31 Aug 1960,9 Sep 1960,Assented,36  of 1960,15/09/1960 ,,,1960,0,1,0
62,"The Custom Duties and Cesses (Conversion of Metric Units) Bill, 1960.",COMMERCE AND INDUSTRY,,1960-08-29,6 Sep 1960,9 Sep 1960,Assented,40  of 1960,21/09/1960 ,,,1960,0,0,0
48,"The Indian Trade  Unions (Amendment) Bill, 1960.",LABOUR  AND  EMPLOYMENT,,1960-08-18,30 Aug 1960,9 Sep 1960,Assented,42  of 1960,21/09/1960 ,,,1960,1,0,0
49,"The Central Excises (Conversion to Metric Units) Bill, 1960.",FINANCE,,1960-08-18,30 Aug 1960,9 Sep 1960,Assented,38  of 1960,20/09/1960 ,,,1960,0,0,0
53,"The Appropriation (Railways) No. 4 Bill, 1960.",RAILWAYS,,1960-08-17,18 Aug 1960,30 Aug 1960,Assented,29  of 1960,06/09/1960 ,,,1960,0,1,0
54,"The Appropriation (No. 3) Bill, 1960.",FINANCE,,1960-08-17,18 Aug 1960,30 Aug 1960,Assented,30  of 1960,06/09/1960 ,,,1960,0,1,0
47,"The Standards of Weights and Measures (Amendment) Bill, 1960.",COMMERCE AND INDUSTRY,,1960-08-16,30 Aug 1960,9 Sep 1960,Assented,41  of 1960,21/09/1960 ,,,1960,1,0,0
46,"The International Development Association (Status, Immunities and Privileges) Bill, 1960. ",FINANCE,,1960-08-10,16 Aug 1960,31 Aug 1960,Assented,32  of 1960,09/09/1960 ,,,1960,0,0,0
38,"The Banking Companies (Amendment) Bill, 1960.",FINANCE,,1960-08-04,11 Aug 1960,16 Aug 1960,Assented,23  of 1960,26/08/1960 ,,,1960,1,0,0
32,"The Rubber (Amendment) Bill, 1960.",COMMERCE AND INDUSTRY,,1960-08-01,5 Aug 1960,10 Aug 1960,Assented,21  of 1960,20/08/1960 ,,,1960,1,0,0
26,"The Taxation Law (Amendment) Bill, 1960.",FINANCE,,1960-04-29,11 Aug 1960,29 Aug 1960,Assented,28  of 1960,06/09/1960 ,,,1960,1,0,0
27,"The Motor Transport Workers Bill, 1960.",LABOUR  AND  EMPLOYMENT,,1960-04-29,4 May 1961,28 Mar 1961,Assented,27  of 1961,20/05/1961 ,,,1960,0,0,0
25,"The Appropriation (Railways) No. 3 Bill, 1960.",RAILWAYS,,1960-04-26,27 Apr 1960,28 Apr 1960,Assented,15  of 1960,30/04/1960 ,,,1960,0,1,0
23,"The Reserve Bank of India (Amendment) Bill, 1960.",FINANCE,,1960-04-22,26 Apr 1960,28 Apr 1960,Assented,14  of 1960,30/04/1960 ,,,1960,1,0,0
21,"The Estate Duty (Amenmdnet) Bill, 1960.",FINANCE,,1960-04-21,26 Apr 1960,28 Apr 1960,Assented,16  of 1960,06/05/1960 ,,,1960,0,0,0
20,"The Representation of the People (Amendment) Bill, 1960.",LAW AND JUSTICE,,1960-04-18,26 Apr 1960,28 Apr 1960,Assented,20  of 1960,08/05/1960 ,,,1960,1,0,0
22,"The Appropriation (No. 2) Bill, 1960.",FINANCE,,1960-04-18,19 Apr 1960,21 Apr 1960,Assented,12  of 1960,26/04/1960 ,,,1960,0,1,0
13,"The Bombay Reorganisation Bill, 1960.",HOME AFFAIRS,,1960-03-28,19 Apr 1960,23 Apr 1960,Assented,11  of 1960,25/04/1960 ,,,1960,0,0,0
14,"The Religious Trusts Bill, 1960",LAW AND JUSTICE,,1960-03-28,,,Lapsed,,,,,1960,0,0,0
11,"The Appropriation (Vote on Account) Bill, 1960.",FINANCE,,1960-03-10,10 Mar 1960,11 Mar 1960,Assented,9  of 1960,19/03/1960 ,,,1960,0,1,0
9,"The Appropriation (Railways) No. 2 Bill, 1960.",RAILWAYS,,1960-03-07,8 Mar 1960,10 Mar 1960,Assented,8  of 1960,16/03/1960 ,,,1960,0,1,0
8,"The Appropriation (Railways) Bill, 1960.",RAILWAYS,,1960-03-04,7 Mar 1960,10 Mar 1960,Passed,,16/03/1960 ,,,1960,0,1,0
7,"The Finance Bill, 1960.",FINANCE,,1960-02-29,21 Apr 1960,27 Apr 1960,Assented,13  of 1960,28/04/1960 ,,,1960,0,0,1
6,"The Appropriation Bill, 1960",FINANCE,,1960-02-24,25 Feb 1960,29 Feb 1960,Assented,3  of 1960,07/03/1960 ,,,1960,0,1,0
5,"The Tripura Municipal Law (Repeal) Bill, 1960.",HEALTH AND FAMILY WELFARE,,1960-02-22,3 Aug 1960,29 Aug 1960,Assented,31  of 1960,09/09/1960 ,,,1960,0,0,0
4,"The Plantations Labour (Amendment) Bill, 1960.",LABOUR  AND  EMPLOYMENT,,1960-02-15,5 Aug 1960,1 Sep 1960,Assented,34  of 1960,13/09/1960 ,,,1960,1,0,0
98,"The Mineral Oils (Additional Duties of Excise and Customs) Amendment Bill, 1959.",FINANCE,,1959-12-16,18 Dec 1959,21 Dec 1959,Assented,59  of 1959,24/12/1959 ,,,1959,1,0,0
99,"The Displaced Persons (Compensation and Rehabilitation) Second Amendment Bill, 1959.",URBAN DEVELOPMENT,,1959-12-15,10 Feb 1960,16 Feb 1960,Assented,2  of 1960,27/02/1960 ,,,1959,1,0,0
96,"The Appropriation (No. 8) Bill, 1959.",FINANCE,,1959-12-14,15 Dec 1959,17 Dec 1959,Assented,55  of 1959,23/12/1959 ,,,1959,0,1,0
97,"The Indian Tariff (Amendment) Bill, 1959.",COMMERCE AND INDUSTRY,,1959-12-14,17 Dec 1959,21 Dec 1959,Assented,60  of 1959,24/12/1959 ,,,1959,1,0,0
88,"The Tripura Land Revenue and Land Reforms Bill, 1959",HOME AFFAIRS,,1959-12-11,3 Aug 1960,16 Aug 1960,Assented,43  of 1960,21/09/1960 ,,,1959,0,0,0
95,"The Manipur Land Revenue and Land Reforms Bill, 1959.",HOME AFFAIRS,,1959-12-09,2 Aug 1960,16 Aug 1960,Assented,33  of 1960,13/09/1960 ,,,1959,0,0,0
90,"The Sugar (Special Excise Duty) Bill, 1959.",FINANCE,,1959-12-03,17 Dec 1959,21 Dec 1959,Assented,58  of 1959,24/12/1959 ,,,1959,0,0,0
91,"The Motor Vehicles (Amendment) Bill, 1959.",ROAD TRANSPORT AND HIGHWAYS,,1959-12-03,22 Dec 1959,18 Feb 1960,Assented,5  of 1960,11/03/1960 ,,,1959,1,0,0
94,"The Kerala Appropriation (No. 2) Bill, 1959.",FINANCE,,1959-12-03,4 Dec 1959,9 Dec 1959,Assented,53  of 1959,18/12/1959 ,,,1959,0,1,0
87,"The Indian Statistical Institute Bill, 1959.",PRIME  MINISTER,,1959-11-30,14 Dec 1959,17 Dec 1959,Assented,57  of 1959,24/12/1959 ,,,1959,0,0,0
82,"The Delhi Land Holdings (Ceiling) Bill, 1959",HOME AFFAIRS,,1959-11-25,2 Aug 1960,11 Aug 1960,Assented,24  of 1960,26/08/1960 ,,,1959,0,0,0
81,"The Kerala State Legislature (Delegation of Powers) Bill, 1959",HOME AFFAIRS,,1959-11-20,2 Dec 1959,14 Dec 1959,Assented,50  of 1959,17/12/1959 ,,,1959,0,0,0
80,"The Legal Practitioners Bill, 1959",LAW AND JUSTICE,,1959-11-19,27 Apr 1961,4 May 1961,Assented,25  of 1961,19/05/1961 ,,,1959,0,0,0
77,"The Indian Penal Code (Amendment) Bill, 1959",HOME AFFAIRS,,1959-11-16,24 Nov 1959,2 Dec 1959,Assented,52  of 1959,17/12/1959 ,,,1959,1,0,0
78,"The Haj Committee Bill, 1959",EXTERNAL AFFAIRS,,1959-11-16,24 Nov 1959,1 Dec 1959,Assented,51  of 1959,17/12/1959 ,,,1959,0,0,0
79,"The Constitution (Eighth Amendment) Bill, 1959",HOME AFFAIRS,,1959-11-16,1 Dec 1959,7 Dec 1959,Passed,,05/01/1960 ,,,1959,1,0,0
69,"The Mines (Amendment) Bill, 1959",LABOUR  AND  EMPLOYMENT,,1959-09-04,10 Dec 1959,21 Dec 1959,Assented,62  of 1959,27/12/1959 ,,,1959,1,0,0
68,"The Travancore Cochin Vehicles Taxation (Amendment and Validation) Bill, 1959.",HOME AFFAIRS,,1959-09-02,9 Sep 1959,11 Sep 1959,Assented,42  of 1959,12/09/1959 ,,,1959,1,0,0
70,"The Appropriation (No.7) Bill, 1959",FINANCE,,1959-09-02,3 Sep 1959,7 Sep 1959,Assented,40  of 1959,12/09/1959 ,,,1959,0,1,0
66,"The Geneva Conventions Bill, 1959",DEFENCE,,1959-08-31,9 Feb 1960,16 Feb 1960,Assented,6  of 1960,12/03/1960 ,,,1959,0,0,0
67,"The Kerala Appropriation Bill, 1959.",FINANCE,,1959-08-31,1 Sep 1959,7 Sep 1959,Assented,39  of 1959,12/09/1959 ,,,1959,0,1,0
60,"The Government Savings Banks (Amendment) Bill, 1959.",FINANCE,,1959-08-27,31 Aug 1959,3 Sep 1959,Assented,45  of 1959,18/09/1959 ,,,1959,1,0,0
61,"The Public Debt (Amendment) Bill, 1959.",FINANCE,,1959-08-27,31 Aug 1959,7 Sep 1959,Assented,44  of 1959,18/09/1959 ,,,1959,1,0,0
62,"The Government Savings Certificates Bill, 1959.",FINANCE,,1959-08-27,31 Aug 1959,7 Sep 1959,Assented,46  of 1959,18/09/1959 ,,,1959,0,0,0
63,"The Appropriation (No. 4) Bill, 1959.",FINANCE,,1959-08-25,27 Aug 1959,1 Sep 1959,Assented,34  of 1959,08/09/1959 ,,,1959,0,1,0
64,"The Appropriation (No. 5) Bill, 1959.",FINANCE,,1959-08-25,27 Aug 1959,1 Sep 1959,Assented,35  of 1959,08/09/1959 ,,,1959,0,1,0
65,"The Appropriation (No. 6) Bill, 1959.",FINANCE,,1959-08-25,27 Aug 1959,1 Sep 1959,Assented,36  of 1959,08/09/1959 ,,,1959,0,1,0
59,"The Kerala Local Authorities Laws (Amendment) Bill, 1959.",HOME AFFAIRS,,1959-08-24,25 Aug 1959,28 Aug 1959,Assented,27  of 1959,29/08/1959 ,,,1959,1,0,0
56,"The Central Excises and Salt (Amendment) Bill, 1959.",FINANCE,,1959-08-20,25 Aug 1959,2 Sep 1959,Assented,37  of 1959,08/09/1959 ,,,1959,1,0,0
53,"The Andhra Pradesh and Madras (Alteration of Boundaries) Bill, 1959.",HOME AFFAIRS,,1959-08-12,23 Nov 1959,3 Dec 1959,Assented,56  of 1959,24/12/1959 ,,,1959,0,0,0
52,"The Oil and Natural Gas Commission Bill, 1959.",PETROLEUM  AND  NATURAL  GAS,,1959-08-07,20 Aug 1959,2 Sep 1959,Assented,43  of 1959,18/09/1959 ,,,1959,0,0,0
51,"The International Monetary Fund and Bank (Amendment) Bill, 1959.",FINANCE,,1959-08-06,22 Aug 1959,27 Aug 1959,Assented,25  of 1959,28/08/1959 ,,,1959,1,0,0
46,"The Wakf (Amendment) Bill, 1959.",POWER,,1959-08-03,11 Aug 1959,21 Aug 1959,Assented,30  of 1959,02/09/1959 ,,,1959,1,0,0
49,"The Rajasthan and Madhya Pradesh (Transfer of Territories) Bill, 1959.",HOME AFFAIRS,,1959-08-03,11 Aug 1959,3 Sep 1959,Assented,47  of 1959,18/09/1959 ,,,1959,0,0,0
50,"The Public Wakfs (Extension of Limitation) Bill, 1959.",LAW AND JUSTICE,,1959-08-03,7 Aug 1959,19 Aug 1959,Assented,29  of 1959,01/09/1959 ,,,1959,0,0,0
39,"The Appropriation (Railways) No. 3 Bill, 1959.",RAILWAYS,,1959-05-06,6 May 1959,8 May 1959,Assented,19  of 1959,12/05/1959 ,,,1959,0,1,0
38,"The Appropriation (No. 3) Bill, 1959.",FINANCE,,1959-05-05,6 May 1959,8 May 1959,Assented,18  of 1959,12/05/1959 ,,,1959,0,1,0
37,"The Companies (Amendment) Bill, 1959.",COMMERCE AND INDUSTRY,,1959-05-01,1 Dec 1960,14 Dec 1960,Assented,65  of 1960,28/12/1960 ,,,1959,1,0,0
35,"The Road Transport Corporation (Amendment) Bill, 1959.","SHIPPING, ROAD TRANSPORT AND HIGHWAYS",,1959-04-27,3 Aug 1959,17 Aug 1959,Assented,28  of 1959,01/09/1959 ,,,1959,1,0,0
36,"The Reserve Bank of India (Amendment) Bill, 1959.",FINANCE,,1959-04-27,29 Apr 1959,30 Apr 1959,Assented,14  of 1959,01/05/1959 ,,,1959,1,0,0
32,"The Employment Exchanges (Compulsory Notification of Vacancies) Bill, 1959.",LABOUR  AND  EMPLOYMENT,,1959-04-24,4 Aug 1959,19 Aug 1959,Assented,31  of 1959,02/09/1959 ,,,1959,0,0,0
33,"The Dowry Prohibition Bill, 1959.",LAW AND JUSTICE,,1959-04-24,9 Dec 1959,30 Nov 1960,Assented,28  of 1961,20/05/1961 ,,,1959,0,0,0
31,"the Appropriation (No.2) Bill, 1959.",FINANCE,,1959-04-20,20 Apr 1959,24 Apr 1959,Assented,11  of 1959,28/04/1959 ,,,1959,0,1,0
8,"The Displaced Persons (Compensation and Rehabilitation) Amendment Bill, 1959.",HOUSING AND URBAN POVERTY ALLEVIATION,,1959-04-14,4 May 1959,7 May 1959,Assented,21  of 1959,19/05/1959 ,,,1959,1,0,0
27,"The Bengal Finance (Sales Tax) Delhi Amendment Bill, 1959.",FINANCE,,1959-03-30,1 May 1959,7 May 1959,Assented,20  of 1959,12/05/1959 ,,,1959,1,0,1
24,"The Coal Grading Board (Repeal) Bill, 1959.",MINES,,1959-03-26,26 Mar 1959,30 Apr 1959,Assented,17  of 1959,09/05/1959 ,,,1959,0,0,0
22,"The Appropriation (Vote on Account) Bill, 1959.",FINANCE,,1959-03-12,12 Mar 1959,13 Mar 1959,Assented,7  of 1959,14/03/1959 ,,,1959,0,1,0
18,"The Indian Lighthouse (Amendment) Bill, 1959.",ROAD TRANSPORT AND HIGHWAYS,,1959-03-09,23 Apr 1959,28 Apr 1959,Assented,16  of 1959,08/08/1959 ,,,1959,1,0,0
21,"The Appropriation (Railways) No. 2 Bill, 1959.",RAILWAYS,,1959-03-09,10 Mar 1959,13 Mar 1959,Assented,6  of 1959,14/03/1959 ,,,1959,0,1,0
20,"The Appropriation (Railways) Bill, 1959.",RAILWAYS,,1959-03-06,9 Mar 1959,13 Mar 1959,Assented,5  of 1959,14/03/1959 ,,,1959,0,1,0
15,"The State Bank of India (Subsidiary Banks) Bill, 1959.",FINANCE,,1959-03-04,12 Aug 1959,18 Aug 1959,Assented,38  of 1959,10/09/1959 ,,,1959,0,0,0
17,"The Finance Bill, 1959.",FINANCE,,1959-02-28,22 Apr 1959,28 Apr 1959,Assented,12  of 1959,28/04/1959 ,,,1959,0,0,1
13,"The Appropriation Bill, 1959.",FINANCE,,1959-02-24,25 Feb 1959,5 Mar 1959,Assented,2  of 1959,12/03/1959 ,,,1959,0,1,0
11,"The State Bank of India (Amendment) Bill, 1959.",FINANCE,,1959-02-23,11 Aug 1959,17 Aug 1959,Assented,26  of 1959,28/08/1959 ,,,1959,1,0,0
12,"The Banking Companies (Amendment) Bill, 1959.",FINANCE,,1959-02-23,12 Aug 1959,17 Aug 1959,Assented,33  of 1959,05/09/1959 ,,,1959,1,0,0
100,"The Administration of Evacuee Property (Amendment) Bill, 1959.",URBAN DEVELOPMENT,,1959-02-15,11 Feb 1960,18 Feb 1960,Assented,1  of 1960,27/02/1960 ,,,1959,1,0,0
132,"The Delhi Panchayat Raj (Amendment) Bill, 1958.",HOME AFFAIRS,,1959-02-11,11 Feb 1959,11 Mar 1959,Assented,9  of 1959,03/04/1959 ,,,1959,1,0,0
3,"The Indian Income-tax (Amendment) Bill, 1959.",FINANCE,,1959-02-09,24 Feb 1959,5 Mar 1959,Assented,1  of 1959,12/03/1959 ,,,1959,1,0,0
138,"The Arms Bill, 1958.",HOME AFFAIRS,,1958-12-18,17 Nov 1959,30 Nov 1959,Assented,54  of 1959,23/12/1959 ,,,1958,0,0,0
133,"The Delhi Land Reforms (Amendment) Bill, 1958.",HOME AFFAIRS,,1958-12-17,10 Feb 1959,2 Mar 1959,Assented,4  of 1959,12/03/1959 ,,,1958,1,0,0
139,"The Appropriation (No. 5) Bill, 1958.",FINANCE,,1958-12-16,17 Dec 1958,22 Dec 1958,Assented,51  of 1958,26/12/1958 ,,,1958,0,1,0
134,"The Orissa Weights and Measures (Delhi Repeal) Bill, 1958.",COMMERCE AND INDUSTRY,,1958-12-15,20 Dec 1958,23 Dec 1958,Assented,57  of 1958,30/12/1958 ,,,1958,0,0,0
135,"The Appropriation (Railways) No. 4 Bill, 1958.",RAILWAYS,,1958-12-15,16 Dec 1958,22 Dec 1958,Assented,49  of 1958,26/12/1958 ,,,1958,0,1,0
136,"The Appropriation (Railways) No. 5 Bill, 1958.",RAILWAYS,,1958-12-15,16 Dec 1958,22 Dec 1958,Assented,50  of 1958,26/12/1958 ,,,1958,0,1,0
137,"The Prevention of Disqualification (Amendment) Bill, 1958.",LAW AND JUSTICE,,1958-12-15,20 Dec 1958,24 Dec 1958,Assented,54  of 1958,27/12/1958 ,,,1958,1,0,0
129,"The Foreign Exchange Regulation (Amendment) Bill, 1958.",FINANCE,,1958-12-12,20 Dec 1958,23 Dec 1958,Assented,53  of 1958,27/12/1958 ,,,1958,1,0,0
130,"The Cinematograph (Amendment) Bill, 1958.",INFORMATION AND BROADCASTING,,1958-12-12,19 Dec 1958,18 Feb 1959,Assented,3  of 1959,12/03/1959 ,,,1958,1,0,0
128,"The Pharmacy (Amendment) Bill, 1958.",HEALTH AND FAMILY WELFARE,,1958-12-10,11 Feb 1959,22 Apr 1959,Assented,24  of 1959,27/08/1959 ,,,1958,1,0,0
125,"The Securities Contracts (Regulation) Amendment Bill, 1958.",FINANCE,,1958-12-08,17 Nov 1959,25 Nov 1959,Assented,49  of 1959,08/12/1959 ,,,1958,1,0,0
126,"The Indian Railways (Amendment) Bill, 1958.",RAILWAYS,,1958-12-08,12 Feb 1959,21 Apr 1959,Assented,13  of 1959,01/05/1959 ,,,1958,1,0,0
127,"The Indian Tariff (Amendment) Bill, 1958.",COMMERCE AND INDUSTRY,,1958-12-08,18 Dec 1958,22 Dec 1958,Assented,52  of 1958,26/12/1958 ,,,1958,1,0,0
123,"The Representation of the People (Amendment) Bill, 1958.",LAW AND JUSTICE,,1958-11-27,20 Dec 1958,24 Dec 1958,Assented,58  of 1958,30/12/1958 ,,,1958,1,0,0
117,"The Himachal Pradesh Legislative Assembly (Constitution and Proceedings) Validation Bill, 1958.",HOME AFFAIRS,,1958-11-24,10 Dec 1958,22 Dec 1958,Assented,56  of 1958,30/12/1958 ,,,1958,0,0,0
116,"The Assam Rifles (Amendment) Bill, 1958.",EXTERNAL AFFAIRS,,1958-11-19,5 Dec 1958,18 Dec 1958,Assented,48  of 1958,26/12/1958 ,,,1958,1,0,0
106,"The Tea (Alteration in Duties of Customs and Excise) Bill, 1958.",FINANCE,,1958-09-27,18 Nov 1958,25 Nov 1958,Assented,45  of 1958,25/11/1958 ,,,1958,0,0,0
108,"The Indian Electricity (Amendment) Bill, 1958.",POWER,,1958-09-27,5 Aug 1959,19 Aug 1959,Assented,32  of 1959,05/09/1959 ,,,1958,1,0,0
109,"The Salaries and Allowances of Members of Parliament (Amendment) Bill, 1958.",PARLIAMENTARY  AFFAIRS,,1958-09-27,11 Dec 1958,22 Dec 1958,Assented,55  of 1958,30/12/1958 ,,,1958,1,0,0
107,"The Appropriation (No.4) Bill, 1958.",FINANCE,,1958-09-25,25 Sep 1958,27 Sep 1958,Assented,40  of 1958,06/10/1958 ,,,1958,0,1,0
104,"The Persons (Amendment) Bill, 1958.",HOME AFFAIRS,,1958-09-17,19 Nov 1958,2 Dec 1958,Assented,47  of 1958,17/12/1958 ,,,1958,1,0,0
102,"The High Court Judges (Conditions of Service) Amendment Bill, 1958. ",HOME AFFAIRS,,1958-09-12,25 Sep 1958,2 Dec 1958,Assented,46  of 1958,17/12/1958 ,,,1958,1,0,0
100,"The International Finance Corporation (Status, Immunition and Privileges) Bill, 1958.",FINANCE,,1958-09-08,24 Sep 1958,27 Sep 1958,Assented,42  of 1958,17/10/1958 ,,,1958,0,0,1
99,"The Supreme Court Judges (Conditions of Service) Bill, 1958.",HOME AFFAIRS,,1958-09-08,25 Sep 1958,27 Sep 1958,Assented,41  of 1958,17/10/1958 ,,,1958,0,0,0
96,"The Delhi Rent Control Bill, 1958.",HOME AFFAIRS,,1958-09-01,17 Dec 1958,19 Dec 1958,Assented,59  of 1958,31/12/1958 ,,,1958,0,0,0
91,"The Indian Medical Council (Amendment) Bill, 1958.",HEALTH AND FAMILY WELFARE,,1958-08-25,10 Sep 1958,19 Sep 1958,Assented,36  of 1958,06/10/1958 ,,,1958,1,0,0
92,"The Sea Customs (Amendment) Bill, 1958.",FINANCE,,1958-08-25,2 Sep 1958,18 Sep 1958,Assented,39  of 1958,06/10/1958 ,,,1958,1,0,0
89,"The Manipur and Tripura (Repeal of Laws) Bill, 1958.",AGRICULTURE,,1958-08-22,3 Sep 1958,19 Sep 1958,Assented,35  of 1958,06/10/1958 ,,,1958,0,0,0
88,"The Appropriation (Railways) No. 3 Bill, 1958.",RAILWAYS,,1958-08-14,16 Aug 1958,21 Aug 1958,Assented,23  of 1958,28/08/1958 ,,,1958,0,1,0
85,"The Sugar Export Promotion Bill, 1958.",FOOD PROCESSING INDUSTRIES,,1958-08-13,26 Aug 1958,8 Sep 1958,Assented,30  of 1958,16/09/1958 ,,,1958,0,0,0
74,"The Armed Forces (Assam and Manipur) Special Powers Bill, 1958.",HOME AFFAIRS,,1958-08-11,18 Aug 1958,1 Sep 1958,Assented,28  of 1958,11/09/1958 ,,,1958,0,0,0
75,"The Rajghat Samadhi (Amendment) Bill, 1958.",URBAN DEVELOPMENT,,1958-08-11,4 Sep 1958,19 Sep 1958,Assented,37  of 1958,06/10/1958 ,,,1958,1,0,0
78,"The Working Journalists (Fixation o f Rates of Wages) Bill, 1958.",LABOUR  AND  EMPLOYMENT,,1958-08-11,25 Aug 1958,4 Sep 1958,Assented,29  of 1958,16/09/1958 ,,,1958,0,0,0
79,"The Industrial Disputes (Banking Companies) Decision Amendment Bill, 1958.",LABOUR  AND  EMPLOYMENT,,1958-08-11,28 Aug 1958,18 Sep 1958,Assented,38  of 1958,06/10/1958 ,,,1958,1,0,0
81,"The Mineral Oils (Additional Duties of Excise and  Customs) Bill, 1958.",FINANCE,,1958-08-11,13 Aug 1958,21 Aug 1958,Assented,27  of 1958,04/09/1958 ,,,1958,0,0,0
82,"The Banaras Hindu University (Amendment) Bill, 1958.",HUMAN RESOURCE  DEVELOPMENT,,1958-08-11,2 Sep 1958,11 Sep 1958,Assented,34  of 1958,20/09/1958 ,,,1958,1,0,0
83,"The Code of Criminal Procedure (Amendment) Bill, 1958.",HOME AFFAIRS,,1958-08-11,18 Aug 1958,25 Aug 1958,Assented,26  of 1958,03/09/1958 ,,,1958,1,0,0
60,"The All India Services (Amendment) Bill, 1958.",HOME AFFAIRS,,1958-05-09,12 Aug 1958,25 Aug 1958,Assented,25  of 1958,03/09/1958 ,,,1958,1,0,0
59,"The Appropriation (No. 3) Bill, 1958.",FINANCE,,1958-05-01,2 May 1958,6 May 1958,Assented,14  of 1958,12/05/1958 ,,,1958,0,1,0
55,"The Central Sales Tax (Second Amendment) Bill, 1958.",FINANCE,,1958-04-26,11 Aug 1958,9 Sep 1958,Assented,31  of 1958,16/09/1958 ,,,1958,1,0,0
56,"The Indian Stamp (Amendment) Bill, 1958.",FINANCE,,1958-04-26,7 May 1958,10 May 1958,Assented,19  of 1958,15/05/1958 ,,,1958,1,0,0
49,"The Bombay, Calcutta and Madras Port Trusts (Amendment) Bill, 1958.","SHIPPING, ROAD TRANSPORT AND HIGHWAYS",,1958-04-25,29 Apr 1958,5 May 1958,Assented,13  of 1958,08/05/1958 ,,,1958,1,0,0
57,"The Hyderabad Securities Contracts Regulation (Repeal) Bill, 1958.",FINANCE,,1958-04-25,29 Apr 1958,6 May 1958,Assented,17  of 1958,15/05/1958 ,,,1958,0,0,0
