url,title,ministry,status,house,introduction_date,passed_ls,passed_rs,assent_date,type,short_title,bill_id,total_actions
https://prsindia.org/billtrack/the-national-capital-territory-of-delhi-laws-special-provisions-second-amendment-ordinance-2020,"The National Capital Territory of Delhi Laws (Special Provisions) Second (Amendment) Ordinance, 2020",Housing and Urban Poverty Alleviation,Unknown,Unknown,,,,,Government,The National Capital Territory of Delhi Laws (Special Provisions) Second (Amendment) Ordinance,1246,5
https://prsindia.org/billtrack/the-constitution-120th-amendment-bill-2013,"The Constitution (120th Amendment) Bill, 2013",Law and Justice,Pending,Rajya Sabha,,,,,Government,The Constitution (120th Amendment) Bill,1247,5
https://prsindia.org/billtrack/the-state-bank-of-india-subsidiary-bank-laws-amendment-bill-2006,"The State Bank of India (Subsidiary Bank Laws) Amendment Bill, 2006",,Passed,Lok Sabha,,,,,Government,The State Bank of India (Subsidiary Bank Laws) Amendment Bill,1248,5
https://prsindia.org/billtrack/the-criminal-law-amendment-ordinance-2018,"The Criminal Law (Amendment) Ordinance, 2018",Law and Justice,Unknown,Unknown,,,,,Government,The Criminal Law (Amendment) Ordinance,1249,5
https://prsindia.org/billtrack/the-constitution-107th-amendment-bill-2007,"The Constitution (107th Amendment) Bill, 2007",,Introduced,Lok Sabha,,,,,Government,The Constitution (107th Amendment) Bill,1250,5
https://prsindia.org/billtrack/the-banning-of-unregulated-deposit-schemes-bill-2019,"The Banning of Unregulated Deposit Schemes Bill, 2019",Corporate Affairs,Passed,Lok Sabha,,,,,Government,The Banning of Unregulated Deposit Schemes Bill,1251,5
https://prsindia.org/billtrack/the-aircraft-amendment-bill-2006,"The Aircraft (Amendment) Bill, 2006",,Passed,Lok Sabha,,,,,Government,The Aircraft (Amendment) Bill,1252,5
https://prsindia.org/billtrack/the-taxation-laws-amendment-bill-2007,"The Taxation Laws (Amendment) Bill, 2007",,Passed,Lok Sabha,,,,,Government,The Taxation Laws (Amendment) Bill,1253,5
https://prsindia.org/billtrack/the-administrators-general-amendment-bill-2011,"The Administrators-General (Amendment) Bill, 2011",Law and Justice,Passed,Lok Sabha,,,,,Government,The Administrators-General (Amendment) Bill,1254,5
https://prsindia.org/billtrack/the-juvenile-justice-care-and-protection-of-children-amendment-bill-2018,"The Juvenile Justice (Care and Protection of Children) Amendment Bill, 2018",Women and Child Development,Introduced,Lok Sabha,,,,,Government,The Juvenile Justice (Care and Protection of Children) Amendment Bill,1255,5
https://prsindia.org/billtrack/the-code-on-social-security-2019,"The Code on Social Security, 2019",Labour and Employment,Withdrawn,Lok Sabha,,,,,Government,The Code on Social Security,1256,5
https://prsindia.org/billtrack/the-indian-medicine-council-amendment-ordinance-2021,"The Indian Medicine Central Council (Amendment) Ordinance, 2021",Health and Family Welfare,Unknown,Unknown,,,,,Government,The Indian Medicine Central Council (Amendment) Ordinance,1257,5
https://prsindia.org/billtrack/the-narcotic-drugs-and-psychotropic-substances-amendment-bill-2011,"The Narcotic Drugs and Psychotropic Substances (Amendment) Bill, 2011",Finance,Passed,Lok Sabha,,,,,Government,The Narcotic Drugs and Psychotropic Substances (Amendment) Bill,1258,5
https://prsindia.org/billtrack/the-new-delhi-international-arbitration-centre-ordinance-2019,"The New Delhi International Arbitration Centre Ordinance, 2019",Law and Justice,Pending,Lok Sabha,,,,,Government,The New Delhi International Arbitration Centre Ordinance,1259,5
https://prsindia.org/billtrack/the-appropriation-acts-repeal-bill-2015,"The Appropriation Acts (Repeal) Bill, 2015",Law and Justice,Passed,Lok Sabha,,,,,Government,The Appropriation Acts (Repeal) Bill,1260,5
https://prsindia.org/billtrack/the-carriage-by-road-bill-2005,"The Carriage by Road Bill, 2005",,Passed,Lok Sabha,,,,,Government,The Carriage by Road Bill,1261,5
https://prsindia.org/billtrack/the-indian-medicine-and-homoeopathy-pharmacy-bill-2005,"The Indian Medicine and Homoeopathy Pharmacy Bill, 2005",Health and Family Welfare,Introduced,Rajya Sabha,,,,,Government,The Indian Medicine and Homoeopathy Pharmacy Bill,1262,5
https://prsindia.org/billtrack/the-electricity-amendment-bill-2022,"The Electricity (Amendment) Bill, 2022",Power,Introduced,Lok Sabha,,,,,Government,The Electricity (Amendment) Bill,1263,5
https://prsindia.org/billtrack/the-anusandhan-national-research-foundation-bill-2023,"The Anusandhan National Research Foundation Bill, 2023",Science and Technology,Passed,Lok Sabha,,,,,Government,The Anusandhan National Research Foundation Bill,1264,5
https://prsindia.org/billtrack/the-cinematograph-amendment-bill-2019,"The Cinematograph (Amendment) Bill, 2019",Information and Broadcasting,Withdrawn,Rajya Sabha,,,,,Government,The Cinematograph (Amendment) Bill,1265,5
https://prsindia.org/billtrack/the-coal-mines-conservation-and-development-amendment-bill-2012,"The Coal Mines (Conservation and Development) Amendment Bill, 2012",Mines,Introduced,Lok Sabha,,,,,Government,The Coal Mines (Conservation and Development) Amendment Bill,1266,5
https://prsindia.org/billtrack/the-enemy-property-amendment-and-validation-second-amendment-bill-2010,"The Enemy Property (Amendment and Validation) Second Amendment Bill, 2010",Home Affairs,Introduced,Lok Sabha,,,,,Government,The Enemy Property (Amendment and Validation) Second Amendment Bill,1267,5
https://prsindia.org/billtrack/the-constitution-scheduled-tribes-order-third-amendment-bill-2019,"The Constitution (Scheduled Tribes) Order (Third Amendment) Bill, 2019",Tribal Affairs,Pending,Rajya Sabha,,,,,Government,The Constitution (Scheduled Tribes) Order (Third Amendment) Bill,1268,5
https://prsindia.org/billtrack/the-mineral-laws-amendment-bill-2020,"The Mineral Laws (Amendment) Bill, 2020",Mines,Passed,Lok Sabha,,,,,Government,The Mineral Laws (Amendment) Bill,1269,5
https://prsindia.org/billtrack/the-bharatiya-nagarik-suraksha-sanhita-2023,"The Bharatiya Nagarik Suraksha Sanhita, 2023",Home Affairs,Withdrawn,Lok Sabha,,,,,Government,The Bharatiya Nagarik Suraksha Sanhita,1270,5
https://prsindia.org/billtrack/the-inland-vessels-amendment-bill-2005,"The Inland Vessels (Amendment) Bill, 2005",,Passed,Lok Sabha,,,,,Government,The Inland Vessels (Amendment) Bill,1271,5
https://prsindia.org/billtrack/the-national-institutes-of-technology-science-education-and-research-second-amendment-bill-2016,"The National Institutes of Technology, Science Education and Research (Second Amendment) Bill, 2016",Human Resource Development,Passed,Lok Sabha,,,,,Government,The National Institutes of Technology,1272,5
https://prsindia.org/billtrack/the-food-safety-and-standards-amendment-bill-2008,"The Food Safety and Standards (Amendment) Bill, 2008",,Passed,Lok Sabha,,,,,Government,The Food Safety and Standards (Amendment) Bill,1273,5
https://prsindia.org/billtrack/the-foreign-contribution-regulation-bill-2006,"The Foreign Contribution (Regulation) Bill, 2006",Home Affairs,Passed,Lok Sabha,,,,,Government,The Foreign Contribution (Regulation) Bill,1274,5
https://prsindia.org/billtrack/the-integrated-goods-and-services-tax-bill-2017,"The Integrated Goods and Services Tax Bill, 2017",Finance,Passed,Lok Sabha,,,,,Government,The Integrated Goods and Services Tax Bill,1275,5
https://prsindia.org/billtrack/the-sports-broadcasting-signals-mandatory-sharing-with-prasar-bharati-bill-2007,"The Sports Broadcasting Signals (Mandatory Sharing with Prasar Bharati) Bill, 2007",,Passed,Lok Sabha,,,,,Government,The Sports Broadcasting Signals (Mandatory Sharing with Prasar Bharati) Bill,1276,5
https://prsindia.org/billtrack/the-airports-economic-regulatory-authority-of-india-amendment-bill-2021,"The Airports Economic Regulatory Authority of India (Amendment) Bill, 2021",Civil Aviation,Passed,Lok Sabha,,,,,Government,The Airports Economic Regulatory Authority of India (Amendment) Bill,1277,5
https://prsindia.org/billtrack/the-regional-centre-for-biotechnology-bill-2011,"The Regional Centre for Biotechnology Bill, 2011",Science and Technology,Introduced,Lok Sabha,,,,,Government,The Regional Centre for Biotechnology Bill,1278,5
https://prsindia.org/billtrack/the-constitution-scheduled-tribes-order-second-amendment-bill-2011-amendment-of-part-vi-of-constitution-scheduled-tribes-order-1950,"The Constitution (Scheduled Tribes) Order (Second Amendment) Bill, 2011 (Amendment of Part VI of Constitution (Scheduled Tribes) Order, 1950)",Tribal Affairs,Passed,Lok Sabha,,,,,Government,The Constitution (Scheduled Tribes) Order (Second Amendment) Bill,1279,5
https://prsindia.org/billtrack/the-jallianwala-bagh-national-memorial-amendment-bill-2018,"The Jallianwala Bagh National Memorial (Amendment) Bill, 2018",Culture,Pending,Lok Sabha,,,,,Government,The Jallianwala Bagh National Memorial (Amendment) Bill,1280,5
https://prsindia.org/billtrack/the-jammu-and-kashmir-reservation-second-amendment-bill-2019,"The Jammu and Kashmir Reservation (Second Amendment) Bill, 2019",Law and Justice,Pending,Rajya Sabha,,,,,Government,The Jammu and Kashmir Reservation (Second Amendment) Bill,1281,5
https://prsindia.org/billtrack/2024-draft-telecom-rules-on-interception-temporary-suspension-of-services-and-cyber-security,KEY ISSUES AND ANALYSIS,Communications,Pending,Lok Sabha,,,,,Government,KEY ISSUES AND ANALYSIS,1282,5
https://prsindia.org/billtrack/the-constitution-scheduled-castes-orders-amendment-bill-2017,"The Constitution (Scheduled Castes) Orders (Amendment) Bill, 2017",Social Justice and Welfare,Passed,Lok Sabha,,,,,Government,The Constitution (Scheduled Castes) Orders (Amendment) Bill,1283,5
https://prsindia.org/billtrack/the-bureau-of-indian-standards-amendment-bill-2012,"The Bureau of Indian Standards (Amendment) Bill, 2012",Consumer Affairs and Food Distribution,Introduced,Lok Sabha,,,,,Government,The Bureau of Indian Standards (Amendment) Bill,1284,5
https://prsindia.org/billtrack/the-banking-regulation-amendment-ordinance-2020,"The Banking Regulation (Amendment) Ordinance, 2020",Finance,Unknown,Unknown,,,,,Government,The Banking Regulation (Amendment) Ordinance,1285,5
https://prsindia.org/billtrack/the-central-industrial-security-force-amendment-bill-2008,"The Central Industrial Security Force (Amendment) Bill, 2008",,Passed,Lok Sabha,,,,,Government,The Central Industrial Security Force (Amendment) Bill,1286,5
https://prsindia.org/billtrack/the-street-vendors-protection-of-livelihood-and-regulation-of-street-vending-bill-2012,"The Street Vendors (Protection of Livelihood and Regulation of Street Vending) Bill, 2012",Housing and Urban Poverty Alleviation,Passed,Lok Sabha,,,,,Government,The Street Vendors (Protection of Livelihood and Regulation of Street Vending) Bill,1287,5
https://prsindia.org/billtrack/draft-sports-broadcasting-signals-mandatory-sharing-with-prasar-bharati-amendment-bill-2018,"Draft Sports Broadcasting Signals (Mandatory Sharing with Prasar Bharati) (Amendment) Bill, 2018",,Unknown,Unknown,,,,,Government,Draft Sports Broadcasting Signals (Mandatory Sharing with Prasar Bharati) (Amendment) Bill,1288,5
https://prsindia.org/billtrack/the-goods-and-services-tax-compensation-to-states-amendment-bill-2018,"The Goods and Services Tax (Compensation to States) Amendment Bill, 2018",Finance,Passed,Lok Sabha,,,,,Government,The Goods and Services Tax (Compensation to States) Amendment Bill,1289,5
https://prsindia.org/billtrack/the-constitution-jammu-and-kashmir-scheduled-castes-order-amendment-bill-2023,"The Constitution (Jammu and Kashmir) Scheduled Castes Order (Amendment) Bill, 2023",Social Justice and Empowerment,Passed,Lok Sabha,,,,,Government,The Constitution (Jammu and Kashmir) Scheduled Castes Order (Amendment) Bill,1290,5
https://prsindia.org/billtrack/the-coinage-bill-2009,"The Coinage Bill, 2009",Finance,Passed,Lok Sabha,,,,,Government,The Coinage Bill,1291,5
https://prsindia.org/billtrack/the-companies-amendment-bill-2018,"The Companies (Amendment) Bill, 2018",Finance,Pending,Lok Sabha,,,,,Government,The Companies (Amendment) Bill,1292,5
https://prsindia.org/billtrack/the-family-courts-amendment-bill-2022,"The Family Courts (Amendment) Bill, 2022",Law and Justice,Passed,Lok Sabha,,,,,Government,The Family Courts (Amendment) Bill,1293,5
https://prsindia.org/billtrack/the-national-commission-for-homoeopathy-bill-2019,"The National Commission for Homoeopathy Bill, 2019",Health and Family Welfare,Passed,Lok Sabha,,,,,Government,The National Commission for Homoeopathy Bill,1294,5
https://prsindia.org/billtrack/the-consumer-protection-bill-2018,"The Consumer Protection Bill, 2018",Consumer Affairs and Food Distribution,Pending,Lok Sabha,,,,,Government,The Consumer Protection Bill,1295,5
https://prsindia.org/billtrack/the-direct-taxes-code-bill-2010,"The Direct Taxes Code Bill, 2010",Finance,Introduced,Lok Sabha,,,,,Government,The Direct Taxes Code Bill,1296,5
https://prsindia.org/billtrack/criminal-procedure-identification-rules-2022,KEY ISSUES AND ANALYSIS,Home Affairs,Unknown,Unknown,,,,,Government,KEY ISSUES AND ANALYSIS,1297,5
https://prsindia.org/billtrack/the-coal-mines-special-provisions-second-ordinance-2014,"The Coal Mines (Special Provisions) Second Ordinance, 2014",Coal,Pending,Lok Sabha,,,,,Government,The Coal Mines (Special Provisions) Second Ordinance,1298,5
https://prsindia.org/billtrack/the-civil-liability-for-nuclear-damage-rules-2011,The Civil Liability for Nuclear Damage Rules 2011,Atomic Energy,Unknown,Unknown,,,,,Government,The Civil Liability for Nuclear Damage Rules 2011,1299,5
https://prsindia.org/billtrack/the-constitution-122nd-amendment-gst-bill-2014,"The Constitution (122nd Amendment) (GST) Bill, 2014",Finance,Passed,Lok Sabha,,,,,Government,The Constitution (122nd Amendment) (GST) Bill,1300,5
https://prsindia.org/billtrack/draft-electricity-bill-2018,"Draft Electricity Bill, 2018",Power,Unknown,Lok Sabha,,,,,Government,Draft Electricity Bill,1301,5
https://prsindia.org/billtrack/the-cinematograph-amendment-bill-2023,"The Cinematograph (Amendment) Bill, 2023",Information and Broadcasting,Passed,Lok Sabha,,,,,Government,The Cinematograph (Amendment) Bill,1302,5
https://prsindia.org/billtrack/the-central-goods-and-services-tax-bill-2017,"The Central Goods and Services Tax Bill, 2017",Finance,Passed,Lok Sabha,,,,,Government,The Central Goods and Services Tax Bill,1303,5
https://prsindia.org/billtrack/the-arbitration-and-conciliation-amendment-ordinance-2015,"The Arbitration and Conciliation (Amendment) Ordinance, 2015",Law and Justice,Unknown,Unknown,,,,,Government,The Arbitration and Conciliation (Amendment) Ordinance,1304,5
https://prsindia.org/billtrack/the-election-laws-amendment-bill-2016,"The Election Laws (Amendment) Bill, 2016",Law and Justice,Passed,Lok Sabha,,,,,Government,The Election Laws (Amendment) Bill,1305,5
https://prsindia.org/billtrack/the-taxation-laws-second-amendment-bill-2016,"The Taxation Laws (Second Amendment) Bill, 2016",Finance,Pending,Lok Sabha,,,,,Government,The Taxation Laws (Second Amendment) Bill,1306,5
https://prsindia.org/billtrack/the-wakf-amendment-bill-2010,"The Wakf (Amendment) Bill, 2010",Minority Affairs,Passed,Lok Sabha,,,,,Government,The Wakf (Amendment) Bill,1307,5
https://prsindia.org/billtrack/the-jawaharlal-institute-of-post-graduate-medical-education-and-research-puducherry-amendment-bill-2010,"The Jawaharlal Institute of Post-Graduate Medical Education and Research, Puducherry (Amendment) Bill, 2010",Health,Passed,Lok Sabha,,,,,Government,The Jawaharlal Institute of Post-Graduate Medical Education and Research,1308,5
https://prsindia.org/billtrack/the-industries-development-and-regulation-amendment-bill-2015,"The Industries (Development and Regulation) Amendment Bill, 2015",Commerce and Industry,Passed,Lok Sabha,,,,,Government,The Industries (Development and Regulation) Amendment Bill,1309,5
https://prsindia.org/billtrack/the-national-institute-of-pharmaceutical-education-and-research-amendment-bill-2007,"The National Institute of Pharmaceutical Education and Research (Amendment) Bill, 2007",,Passed,Lok Sabha,,,,,Government,The National Institute of Pharmaceutical Education and Research (Amendment) Bill,1310,5
https://prsindia.org/billtrack/the-homoeopathy-central-council-amendment-bill-2018,"The Homoeopathy Central Council (Amendment) Bill, 2018",AYUSH,Passed,Lok Sabha,,,,,Government,The Homoeopathy Central Council (Amendment) Bill,1311,5
https://prsindia.org/billtrack/the-right-to-fair-compensation-and-transparency-in-land-acquisition-rehabilitation-and-resettlement-amendment-second-ordinance-2015,"The Right to Fair Compensation and Transparency in Land Acquisition, Rehabilitation and Resettlement (Amendment) Second Ordinance, 2015",Law and Justice,Unknown,Unknown,,,,,Government,The Right to Fair Compensation and Transparency in Land Acquisition,1312,5
https://prsindia.org/billtrack/the-national-institute-of-mental-health-and-neuro-sciences-bangalore-bill-2010,"The National Institute of Mental Health and Neuro-Sciences, Bangalore Bill, 2010",Health,Passed,Lok Sabha,,,,,Government,The National Institute of Mental Health and Neuro-Sciences,1313,5
https://prsindia.org/billtrack/the-mussalman-wakf-repeal-bill-2024,"The Mussalman Wakf (Repeal) Bill, 2024",Minority Affairs,Passed,Lok Sabha,,,,,Government,The Mussalman Wakf (Repeal) Bill,1314,5
https://prsindia.org/billtrack/the-apprentices-amendment-bill-2014,"The Apprentices (Amendment) Bill, 2014",Labour,Passed,Lok Sabha,,,,,Government,The Apprentices (Amendment) Bill,1315,5
https://prsindia.org/billtrack/the-waqf-amendment-bill-2024,"The Waqf (Amendment) Bill, 2024",Minority Affairs,Passed,Lok Sabha,,,,,Government,The Waqf (Amendment) Bill,1316,5
https://prsindia.org/billtrack/the-muslim-women-protection-of-rights-on-marriage-second-ordinance-2019,"The Muslim Women (Protection of Rights on Marriage) Second Ordinance, 2019",Law and Justice,Unknown,Unknown,,,,,Government,The Muslim Women (Protection of Rights on Marriage) Second Ordinance,1317,5
https://prsindia.org/billtrack/the-post-office-bill-2023,"The Post Office Bill, 2023",Information and Broadcasting,Passed,Lok Sabha,,,,,Government,The Post Office Bill,1318,5
https://prsindia.org/billtrack/the-nalanda-university-amendment-bill-2013,"The Nalanda University (Amendment) Bill, 2013",External Affairs,Withdrawn,Rajya Sabha,,,,,Government,The Nalanda University (Amendment) Bill,1319,5
https://prsindia.org/billtrack/the-constitution-scheduled-castes-order-amendment-bill-2012,"The Constitution (Scheduled Castes) Order (Amendment) Bill, 2012",Social Justice and Welfare,Pending,Lok Sabha,,,,,Government,The Constitution (Scheduled Castes) Order (Amendment) Bill,1320,5
https://prsindia.org/billtrack/the-lokpal-and-lokayuktas-bill-2011,"The Lokpal and Lokayuktas Bill, 2011","Personnel, Grievances and Pensions",Passed,Lok Sabha,,,,,Government,The Lokpal and Lokayuktas Bill,1321,5
https://prsindia.org/billtrack/the-negotiable-instruments-amendment-second-ordinance-2015,"The Negotiable Instruments (Amendment) Second Ordinance, 2015",Law and Justice,Unknown,Unknown,,,,,Government,The Negotiable Instruments (Amendment) Second Ordinance,1322,5
https://prsindia.org/billtrack/the-petroleum-and-natural-gas-regulatory-board-bill-2005,"The Petroleum and Natural Gas Regulatory Board Bill, 2005",,Passed,Lok Sabha,,,,,Government,The Petroleum and Natural Gas Regulatory Board Bill,1323,5
https://prsindia.org/billtrack/the-taxation-laws-amendment-bill-2016,"The Taxation Laws (Amendment) Bill, 2016",Finance,Passed,Lok Sabha,,,,,Government,The Taxation Laws (Amendment) Bill,1324,5
https://prsindia.org/billtrack/the-nepa-limited-disinvestment-of-ownership-bill-2007,"The NEPA Limited (Disinvestment of Ownership) Bill, 2007",,Introduced,Lok Sabha,,,,,Government,The NEPA Limited (Disinvestment of Ownership) Bill,1325,5
https://prsindia.org/billtrack/the-institutes-of-technology-amendment-bill-2010,"The Institutes of Technology (Amendment) Bill, 2010",Human Resource Development,Passed,Lok Sabha,,,,,Government,The Institutes of Technology (Amendment) Bill,1326,5
https://prsindia.org/billtrack/the-north-eastern-council-amendment-bill-2013,"The North Eastern Council (Amendment) Bill, 2013",Home Affairs,Withdrawn,Rajya Sabha,,,,,Government,The North Eastern Council (Amendment) Bill,1327,5
https://prsindia.org/billtrack/the-criminal-law-amendment-bill-2013,"The Criminal Law (Amendment) Bill, 2013",Home Affairs,Passed,Lok Sabha,,,,,Government,The Criminal Law (Amendment) Bill,1328,5
https://prsindia.org/billtrack/the-state-bank-of-india-amendment-bill-2006,"The State Bank of India (Amendment) Bill, 2006",,Introduced,Lok Sabha,,,,,Government,The State Bank of India (Amendment) Bill,1329,5
https://prsindia.org/billtrack/the-code-of-criminal-procedure-amendment-bill-2010,"The Code of Criminal Procedure (Amendment) Bill, 2010",Home Affairs,Passed,Lok Sabha,,,,,Government,The Code of Criminal Procedure (Amendment) Bill,1330,5
https://prsindia.org/billtrack/the-readjustment-of-representation-of-scheduled-castes-and-scheduled-tribes-in-parliamentary-and-assembly-constituencies-3rd-bill-2013,"The Readjustment of Representation of Scheduled Castes and Scheduled Tribes in Parliamentary and Assembly Constituencies (3rd) Bill, 2013",Law and Justice,Introduced,Rajya Sabha,,,,,Government,The Readjustment of Representation of Scheduled Castes and Scheduled Tribes in Parliamentary and Assembly Constituencies (3rd) Bill,1331,5
https://prsindia.org/billtrack/draft-the-digital-personal-data-protection-bill-2022,"Draft Digital Personal Data Protection Bill, 2022",Electronics and Information Technology,Pending,Lok Sabha,,,,,Government,Draft Digital Personal Data Protection Bill,1332,5
https://prsindia.org/billtrack/the-admiralty-jurisdiction-and-settlement-of-maritime-claims-bill-2016,"The Admiralty (Jurisdiction and Settlement of Maritime Claims) Bill, 2016",Roads,Passed,Lok Sabha,,,,,Government,The Admiralty (Jurisdiction and Settlement of Maritime Claims) Bill,1333,5
https://prsindia.org/billtrack/the-coconut-development-board-amendment-bill-2021,"The Coconut Development Board (Amendment) Bill, 2021",Agriculture and Farmers Welfare,Passed,Lok Sabha,,,,,Government,The Coconut Development Board (Amendment) Bill,1334,5
https://prsindia.org/billtrack/the-indian-institutes-of-information-technology-public-private-partnership-bill-2017,"The Indian Institutes of Information Technology (Public-Private Partnership) Bill, 2017",Human Resource Development,Passed,Lok Sabha,,,,,Government,The Indian Institutes of Information Technology (Public-Private Partnership) Bill,1335,5
https://prsindia.org/billtrack/the-regional-centre-for-biotechnology-bill-2016,"The Regional Centre for Biotechnology Bill, 2016",Science and Technology,Passed,Lok Sabha,,,,,Government,The Regional Centre for Biotechnology Bill,1336,5
https://prsindia.org/billtrack/the-petroleum-and-minerals-pipelines-acquisition-of-right-of-user-in-land-amendment-bill-2010,"The Petroleum and Minerals Pipelines (Acquisition of Right of User in Land) Amendment Bill, 2010",Petroleum and Natural Gas,Passed,Lok Sabha,,,,,Government,The Petroleum and Minerals Pipelines (Acquisition of Right of User in Land) Amendment Bill,1337,5
https://prsindia.org/billtrack/the-micro-financial-sector-development-and-regulation-bill-2007,"The Micro Financial Sector (Development and Regulation) Bill, 2007",,Introduced,Lok Sabha,,,,,Government,The Micro Financial Sector (Development and Regulation) Bill,1338,5
https://prsindia.org/billtrack/the-agricultural-and-processed-food-products-export-development-authority-amendment-bill-2008,"The Agricultural and Processed Food Products Export Development Authority (Amendment) Bill, 2008",,Passed,Lok Sabha,,,,,Government,The Agricultural and Processed Food Products Export Development Authority (Amendment) Bill,1339,5
https://prsindia.org/billtrack/the-forward-contracts-regulation-amendment-bill-2010,"The Forward Contracts (Regulation) Amendment Bill, 2010",Consumer Affairs and Food Distribution,Introduced,Lok Sabha,,,,,Government,The Forward Contracts (Regulation) Amendment Bill,1340,5
https://prsindia.org/billtrack/the-armed-forces-tribunal-amendment-bill-2012,"The Armed Forces Tribunal (Amendment) Bill, 2012",Defence,Withdrawn,Rajya Sabha,,,,,Government,The Armed Forces Tribunal (Amendment) Bill,1341,5
https://prsindia.org/billtrack/the-central-goods-and-services-tax-second-amendment-bill-2023,"The Central Goods and Services Tax (Second Amendment) Bill, 2023",Finance,Passed,Lok Sabha,,,,,Government,The Central Goods and Services Tax (Second Amendment) Bill,1342,5
https://prsindia.org/billtrack/the-constitution-121st-amendment-bill-2014,"The Constitution (121st Amendment) Bill, 2014",Law and Justice,Passed,Lok Sabha,,,,,Government,The Constitution (121st Amendment) Bill,1343,5
https://prsindia.org/billtrack/draft-rules-under-occupational-safety-health-and-working-conditions-code-2020,"Draft Rules under Occupational Safety, Health and Working Conditions Code, 2020",Labour and Employment,Unknown,Unknown,,,,,Government,Draft Rules under Occupational Safety,1344,5
https://prsindia.org/billtrack/the-indian-institutes-of-management-amendment-bill-2023,"The Indian Institutes of Management (Amendment) Bill, 2023",Human Resource Development,Passed,Lok Sabha,,,,,Government,The Indian Institutes of Management (Amendment) Bill,1345,5
https://prsindia.org/billtrack/the-rajiv-gandhi-national-institute-of-youth-development-bill-2011,"The Rajiv Gandhi National Institute of Youth Development Bill, 2011",Youth Affairs,Passed,Lok Sabha,,,,,Government,The Rajiv Gandhi National Institute of Youth Development Bill,1346,5
https://prsindia.org/billtrack/the-banking-laws-amendment-bill-2011,"The Banking Laws (Amendment) Bill, 2011",Finance,Passed,Lok Sabha,,,,,Government,The Banking Laws (Amendment) Bill,1347,5
https://prsindia.org/billtrack/the-right-to-fair-compensation-and-transparency-in-land-acquisition-rehabilitation-and-resettlement-amendment-ordinance-2014,"The Right to Fair Compensation and Transparency in Land Acquisition, Rehabilitation and Resettlement (Amendment) Ordinance, 2014",Rural Development,Unknown,Unknown,,,,,Government,The Right to Fair Compensation and Transparency in Land Acquisition,1348,5
https://prsindia.org/billtrack/the-damodar-valley-corporation-amendment-bill-2007,"The Damodar Valley Corporation (Amendment) Bill, 2007",,Introduced,Lok Sabha,,,,,Government,The Damodar Valley Corporation (Amendment) Bill,1349,5
https://prsindia.org/billtrack/the-delhi-hotels-control-of-accommodation-repeal-bill-2014,"The Delhi Hotels (Control of Accommodation) Repeal Bill, 2014",Urban Development,Pending,Rajya Sabha,,,,,Government,The Delhi Hotels (Control of Accommodation) Repeal Bill,1350,5
https://prsindia.org/billtrack/the-commission-for-air-quality-management-in-national-capital-region-and-adjoining-areas-bill-2021,"The Commission for Air Quality Management in National Capital Region and Adjoining Areas Bill, 2021","Environment, Forests and Climate Change",Passed,Lok Sabha,,,,,Government,The Commission for Air Quality Management in National Capital Region and Adjoining Areas Bill,1351,5
https://prsindia.org/billtrack/the-representation-of-the-people-amendment-bill-2006,"The Representation of the People (Amendment) Bill, 2006",,Withdrawn,Rajya Sabha,,,,,Government,The Representation of the People (Amendment) Bill,1352,5
https://prsindia.org/billtrack/the-central-goods-and-services-tax-amendment-bill-2018,"The Central Goods and Services Tax (Amendment) Bill, 2018",Finance,Pending,Lok Sabha,,,,,Government,The Central Goods and Services Tax (Amendment) Bill,1353,5
https://prsindia.org/billtrack/the-drugs-and-cosmetics-amendment-bill-2013,"The Drugs and Cosmetics (Amendment) Bill, 2013",Health,Withdrawn,Rajya Sabha,,,,,Government,The Drugs and Cosmetics (Amendment) Bill,1354,5
https://prsindia.org/billtrack/the-code-of-criminal-procedure-amendment-bill-2006,"The Code of Criminal Procedure (Amendment) Bill, 2006",,Passed,Lok Sabha,,,,,Government,The Code of Criminal Procedure (Amendment) Bill,1355,5
https://prsindia.org/billtrack/the-taxation-laws-amendment-bill-2021,"The Taxation Laws (Amendment) Bill, 2021",Finance,Passed,Lok Sabha,,,,,Government,The Taxation Laws (Amendment) Bill,1356,5
https://prsindia.org/billtrack/the-constitution-scheduled-castes-order-amendment-bill-2021,"The Constitution (Scheduled Castes) Order (Amendment) Bill, 2021",Social Justice and Empowerment,Passed,Lok Sabha,,,,,Government,The Constitution (Scheduled Castes) Order (Amendment) Bill,1357,5
https://prsindia.org/billtrack/the-bills-of-lading-bill-2024,"The Bills of Lading Bill, 2024",Shipping,Passed,Lok Sabha,,,,,Government,The Bills of Lading Bill,1358,5
https://prsindia.org/billtrack/the-national-capital-territory-of-delhi-laws-special-provisions-second-amendment-bill-2017,"The National Capital Territory of Delhi Laws (Special Provisions) Second (Amendment) Bill, 2017",Housing and Urban Poverty Alleviation,Passed,Lok Sabha,,,,,Government,The National Capital Territory of Delhi Laws (Special Provisions) Second (Amendment) Bill,1359,5
https://prsindia.org/billtrack/the-constitution-jammu-and-kashmir-scheduled-tribes-order-amendment-bill-2023,"The Constitution (Jammu and Kashmir) Scheduled Tribes Order (Amendment) Bill, 2023",Tribal Affairs,Passed,Lok Sabha,,,,,Government,The Constitution (Jammu and Kashmir) Scheduled Tribes Order (Amendment) Bill,1360,5
